id,codigo,descripcion
catalogos.cie7535,S528,S528 FRACTURA DE OTRAS PARTES DEL ANTEBRAZO
catalogos.cie7536,S529,"S529 FRACTURA DEL ANTEBRAZO, PARTE NO ESPECIFICADA"
catalogos.cie7537,S530,S530 LUXACION DE LA CABEZA DEL RADIO
catalogos.cie7538,S531,"S531 LUXACION DEL CODO, NO ESPECIFICADA"
catalogos.cie7539,S532,S532 RUPTURA TRAUMATICA DEL LIGAMENTO LATERAL DEL RADIO
catalogos.cie7540,S533,S533 RUPTURA TRAUMATICA DEL LIGAMENTO LATERAL DEL CUBITO
catalogos.cie7541,S534,S534 ESGUINCES Y TORCEDURAS DEL CODO
catalogos.cie7542,S540,S540 TRAUMATISMO DEL NERVIO CUBITAL A NIVEL DEL ANTEBRAZO
catalogos.cie7543,S541,S541 TRAUMATISMO DEL NERVIO MEDIANO A NIVEL DEL ANTEBRAZO
catalogos.cie7544,S542,S542 TRAUMATISMO DEL NERVIO RADIAL A NIVEL DEL ANTEBRAZO
catalogos.cie7545,S543,S543 TRAUMATISMO DEL NERVIO SENSORIAL CUTANEO A NIVEL DEL ANTEBRAZO
catalogos.cie7546,S547,S547 TRAUMATISMO DEL MULTIPLES NERVIOS A NIVEL DEL ANTEBRAZO
catalogos.cie7547,S548,S548 TRAUMATISMO DE OTROS NERVIOS A NIVEL DEL ANTEBRAZO
catalogos.cie7548,S549,S549 TRAUMATISMO DE NERVIO NO ESPECIFICADO A NIVEL DEL ANTEBRAZO
catalogos.cie7549,S550,S550 TRAUMATISMO DE LA ARTERIA CUBITAL A NIVEL DEL ANTEBRAZO
catalogos.cie7550,S551,S551 TRAUMATISMO DE LA ARTERIA RADIAL A NIVEL DEL ANTEBRAZO
catalogos.cie7551,S552,S552 TRAUMATISMO DE VENA A NIVEL DEL ANTEBRAZO
catalogos.cie7552,S557,S557 TRAUMATISMO DE MULTIPLES VASOS SANGUINEOS A NIVEL DEL ANTEBRAZO
catalogos.cie7553,S558,S558 TRAUMATISMO DE OTROS VASOS SANGUINEOS A NIVEL DEL ANTEBRAZO
catalogos.cie7554,S559,S559 TRAUMATISMO DE VASO SANGUINEO NO ESPECIFICADO A NIVEL DEL ANTEBRAZO
catalogos.cie7555,S560,S560 TRAUMATISMO DEL TENDON Y MUSCULO FLEXOR DEL PULGAR A NIVEL DEL ANTEBRAZO
catalogos.cie7556,S561,S561 TRAUMATISMO DEL TENDON Y MUSCULO FLEXOR DE OTRO(S) DEDO(S) A NIVEL DEL ANTEBRAZO
catalogos.cie7557,S562,S562 TRAUMATISMO DEL OTRO TENDON Y MUSCULO FLEXOR A NIVEL DEL ANTEBRAZO
catalogos.cie7558,S563,S563 TRAUMATISMO DE TENDONES Y MUSCULOS ABDUCTORES Y EXTENSORES DEL PULGAR A NIVEL DEL ANTEBRAZO
catalogos.cie7559,S564,S564 TRAUMATISMO DEL TENDON Y MUSCULO EXTENSOR DE OTRO(S) DEDO(S) A NIVEL DEL ANTEBRAZO
catalogos.cie7560,S565,S565 TRAUMATISMO DE OTRO TENDON Y MUSCULO EXTENSOR A NIVEL DEL ANTEBRAZO
catalogos.cie7561,S567,S567 TRAUMATISMO DE MULTIPLES TENDONES Y MUSCULOS A NIVEL DEL ANTEBRAZO
catalogos.cie7562,S568,"S568 TRAUMATISMO DE OTROS TENDONES Y MUSCULOS Y DE LOS NO ESPECIFICADOS, A NIVEL DEL ANTEBRAZO"
catalogos.cie7563,S570,S570 TRAUMATISMO POR APLASTAMIENTO DEL CODO
catalogos.cie7564,S578,S578 TRAUMATISMO POR APLASTAMIENTO DE OTRAS PARTES DEL ANTEBRAZO
catalogos.cie7565,S579,"S579 TRAUMATISMO POR APLASTAMIENTO DEL ANTEBRAZO, PARTE NO ESPECIFICADA"
catalogos.cie7566,S580,S580 AMPUTACION TRAUMATICA A NIVEL DEL CODO
catalogos.cie7567,S581,S581 AMPUTACION TRAUMATICA A NIVEL ENTRE EL CODO Y LA MUÑECA
catalogos.cie7568,S589,"S589 AMPUTACION TRAUMATICA DEL ANTEBRAZO, NIVEL NO ESPECIFICADO"
catalogos.cie7569,S597,S597 TRAUMATISMOS MULTIPLES DEL ANTEBRAZO
catalogos.cie7570,S598,S598 OTROS TRAUMATISMOS ESPECIFICADOS DEL ANTEBRAZO
catalogos.cie7571,S599,S599 TRAUMATISMOS NO ESPECIFICADOS DEL ANTEBRAZO
catalogos.cie7572,S600,"S600 CONTUSION DE DEDO(S) DE LA MANO, SIN DAÑO DE LA(S) UÑA(S)"
catalogos.cie7573,S601,"S601 CONTUSION DE DEDO(S) DE LA MANO, CON DAÑO DE LA(S) UÑA(S)"
catalogos.cie7574,S602,S602 CONTUSION DE OTRAS PARTES DE LA MUÑECA Y DE LA MANO
catalogos.cie7575,S607,S607 TRAUMATISMOS SUPERFICIALES MULTIPLES DE LA MUÑECA Y DE LA MANO
catalogos.cie7576,S608,S608 OTROS TRAUMATISMOS SUPERFICIALES DE LA MUÑECA Y DE LA MANO
catalogos.cie7577,S609,"S609 TRAUMATISMO SUPERFICIAL DE LA MUÑECA Y DE LA MANO, NO ESPECIFICADO"
catalogos.cie7578,S610,"S610 HERIDA DE DEDO(S) DE LA MANO, SIN DAÑO DE LA(S) UÑA(S)"
catalogos.cie7579,S611,"S611 HERIDA DE DEDO(S) DE LA MANO, CON DAÑO DE LA(S) UÑA(S)"
catalogos.cie7580,S617,S617 HERIDAS MULTIPLES DE LA MUÑECA Y DE LA MANO
catalogos.cie7581,S618,S618 HERIDAS DE OTRAS PARTES DE LA MUÑECA Y DE LA MANO
catalogos.cie7582,S619,"S619 HERIDA DE LA MUÑECA Y DE LA MANO, PARTE NO ESPECIFICADA"
catalogos.cie7583,S620,S620 FRACTURA DEL HUESO ESCAFOIDES [NAVICULAR] DE LA MANO
catalogos.cie7584,S621,S621 FRACTURA DE OTRO(S) HUESO(S) DEL CARPO
catalogos.cie7585,S622,S622 FRACTURA DEL PRIMER METACARPIANO
catalogos.cie7586,S623,S623 FRACTURA DE OTROS HUESOS METACARPIANOS
catalogos.cie7587,S624,S624 FRACTURAS MULTIPLES DE HUESOS METACARPIANOS
catalogos.cie7588,S625,S625 FRACTURA DEL PULGAR
catalogos.cie7589,S626,S626 FRACTURA DE OTRO DEDO DE LA MANO
catalogos.cie7590,S627,S627 FRACTURAS MULTIPLES DE LOS DEDOS DE LA MANO
catalogos.cie7591,S628,S628 FRACTURA DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA MUÑECA Y DE LA MANO
catalogos.cie7592,S630,S630 LUXACION DE LA MUÑECA
catalogos.cie7593,S631,S631 LUXACION DE DEDOS DE LA MANO
catalogos.cie7594,S632,S632 LUXACIONES MULTIPLES DE DEDOS DE LA MANO
catalogos.cie7595,S633,S633 RUPTURA TRAUMATICA DE LIGAMENTOS DE LA MUÑECA Y DEL CARPO
catalogos.cie7596,S634,S634 RUPTURA TRAUMATICA DE LIGAMENTOS DEL DEDO DE LA MANO EN LA(S) ARTICULACION(ES) METACARPOFALANGICA E INTERFALANGICA
catalogos.cie7597,S635,S635 ESGUINCES Y TORCEDURAS DE LA MUÑECA
catalogos.cie7598,S636,S636 ESGUINCES Y TORCEDURAS DE DEDO(S) DE LA MANO
catalogos.cie7599,S637,S637 ESGUINCES Y TORCEDURAS DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA MUÑECA Y DE LA MANO
catalogos.cie7600,S640,S640 TRAUMATISMO DEL NERVIO CUBITAL A NIVEL DE LA MUÑECA Y DE LA MANO
catalogos.cie7601,S641,S641 TRAUMATISMO DEL NERVIO MEDIANO A NIVEL DE LA MUÑECA Y DE LA MANO
catalogos.cie7602,S642,S642 TRAUMATISMO DEL NERVIO RADIAL A NIVEL DE LA MUÑECA Y DE LA MANO
catalogos.cie7603,S643,S643 TRAUMATISMO DEL NERVIO DIGITAL DEL PULGAR
catalogos.cie7604,S644,S644 TRAUMATISMO DEL NERVIO DIGITAL DE OTRO DEDO
catalogos.cie7605,S647,S647 TRAUMATISMO DE MULTIPLES NERVIOS A NIVEL DE LA MUÑECA Y DE LA MANO
catalogos.cie7606,S648,S648 TRAUMATISMO DE OTROS NERVIOS A NIVEL DE LA MUÑECA Y DE LA MANO
catalogos.cie7607,S649,S649 TRAUMATISMO DE NERVIO NO ESPECIFICADO A NIVEL DE LA MUÑECA Y DE LA MANO
catalogos.cie7608,S650,S650 TRAUMATISMO DE LA ARTERIA CUBITAL A NIVEL DE LA MUÑECA Y DE LA MANO
catalogos.cie7609,S651,S651 TRAUMATISMO DE LA ARTERIA RADIAL A NIVEL DE LA MUÑECA Y DE LA MANO
catalogos.cie7610,S652,S652 TRAUMATISMO DEL ARCO PALMAR SUPERFICIAL
catalogos.cie7611,S653,S653 TRAUMATISMO DEL ARCO PALMAR PROFUNDO
catalogos.cie7612,S654,S654 TRAUMATISMO DE VASO(S) SANGUINEO(S) DEL PULGAR
catalogos.cie7613,S655,S655 TRAUMATISMO DE VASO(S) SANGUINEO(S) DE OTRO DEDO
catalogos.cie7614,S657,S657 TRAUMATISMO DE MULTIPLES VASOS SANGUINEOS A NIVEL DE LA MUÑECA Y DE LA MANO
catalogos.cie7615,S658,S658 TRAUMATISMO DE OTROS VASOS SANGUINEOS A NIVEL DE LA MUÑECA Y DE LA MANO
catalogos.cie7616,S659,S659 TRAUMATISMO DE VASO SANGUINEO NO ESPECIFICADO A NIVEL DE LA MUÑECA Y DE LA MANO
catalogos.cie7617,S660,S660 TRAUMATISMO DEL TENDON Y MUSCULO FLEXOR LARGO DEL PULGAR A NIVEL DE LA MUÑECA Y DE LA MANO
catalogos.cie7618,S661,S661 TRAUMATISMO DEL TENDON Y MUSCULO FLEXOR DE OTRO DEDO A NIVEL DE LA MUÑECA Y DE LA MANO
catalogos.cie7619,S662,S662 TRAUMATISMO DEL TENDON Y MUSCULO EXTENSOR DEL PULGAR A NIVEL DE LA MUÑECA Y DE LA MANO
catalogos.cie7620,S663,S663 TRAUMATISMO DEL TENDON Y MUSCULO EXTENSOR DE OTRO(S) DEDO(S) A NIVEL DE LA MUÑECA Y DE LA MANO
catalogos.cie7621,S664,S664 TRAUMATISMO DEL MUSCULO Y TENDON INTRINSECO DEL PULGAR A NIVEL DE LA MUÑECA Y DE LA MANO
catalogos.cie7622,S665,S665 TRAUMATISMO DEL MUSCULO Y TENDON INTRINSECO DE OTRO(S) DEDO(S) A NIVEL DE LA MUÑECA Y DE LA MANO
catalogos.cie7623,S666,S666 TRAUMATISMO DE MULTIPLES TENDONES Y MUSCULOS FLEXORES A NIVEL DE LA MUÑECA Y DE LA MANO
catalogos.cie7624,S667,S667 TRAUMATISMO DE MULTIPLES TENDONES Y MUSCULOS EXTENSORES A NIVEL DE LA MUÑECA Y DE LA MANO
catalogos.cie7625,S668,S668 TRAUMATISMO DE OTROS TENDONES Y MUSCULOS A NIVEL DE LA MUÑECA Y DE LA MANO
catalogos.cie7626,S669,"S669 TRAUMATISMO DE TENDON Y MUSCULO NO ESPECIFICADO, A NIVEL DE LA MUÑECA Y DE LA MANO"
catalogos.cie7627,S670,S670 TRAUMATISMO POR APLASTAMIENTO DEL PULGAR Y OTRO(S) DEDO(S)
catalogos.cie7628,S678,S678 TRAUMATISMO POR APLASTAMIENTO DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA MUÑECA Y DE LA MANO
catalogos.cie7629,S680,S680 AMPUTACION TRAUMATICA DEL PULGAR (COMPLETA) (PARCIAL)
catalogos.cie7630,S681,S681 AMPUTACION TRAUMATICA DE OTRO DEDO UNICO (COMPLETA) (PARCIAL)
catalogos.cie7631,S682,S682 AMPUTACION TRAUMATICA DE DOS O MAS DEDOS SOLAMENTE (COMPLETA) (PARCIAL)
catalogos.cie7632,S683,S683 AMPUTACION TRAUMATICA COMBINADA (DE PARTE) DE DEDO(S) CON OTRAS PARTES DE LA MUÑECA Y DE LA MANO
catalogos.cie7633,S684,S684 AMPUTACION TRAUMATICA DE LA MANO A NIVEL DE LA MUÑECA
catalogos.cie7634,S688,S688 AMPUTACION TRAUMATICA DE OTRAS PARTES DE LA MUÑECA Y DE LA MANO
catalogos.cie7635,S689,"S689 AMPUTACION TRAUMATICA DE LA MUÑECA Y DE LA MANO, NIVEL NO ESPECIFICADO"
catalogos.cie7636,S697,S697 TRAUMATISMOS MULTIPLES DE LA MUÑECA Y DE LA MANO
catalogos.cie7637,S698,S698 OTROS TRAUMATISMOS ESPECIFICADOS DE LA MUÑECA Y DE LA MANO
catalogos.cie7638,S699,S699 TRAUMATISMO NO ESPECIFICADO DE LA MUÑECA Y DE LA MANO
catalogos.cie7639,S700,S700 CONTUSION DE LA CADERA
catalogos.cie7640,S701,S701 CONTUSION DEL MUSLO
catalogos.cie7641,S707,S707 TRAUMATISMOS SUPERFICIALES MULTIPLES DE LA CADERA Y DEL MUSLO
catalogos.cie7642,S708,S708 OTROS TRAUMATISMOS SUPERFICIALES DE LA CADERA Y DEL MUSLO
catalogos.cie7643,S709,"S709 TRAUMATISMO SUPERFICIAL DE LA CADERA Y DEL MUSLO, NO ESPECIFICADO"
catalogos.cie7644,S710,S710 HERIDA DE LA CADERA
catalogos.cie7645,S711,S711 HERIDA DEL MUSLO
catalogos.cie7646,S717,S717 HERIDAS MULTIPLES DE LA CADERA Y DEL MUSLO
catalogos.cie7647,S718,S718 HERIDAS DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA CINTURA PELVICA
catalogos.cie7648,S720,S720 FRACTURA DEL CUELLO DEL FEMUR
catalogos.cie7649,S721,S721 FRACTURA PERTROCANTERIANA
catalogos.cie7650,S722,S722 FRACTURA SUBTROCANTERIANA
catalogos.cie7651,S723,S723 FRACTURA DE LA DIAFISIS DEL FEMUR
catalogos.cie7652,S724,S724 FRACTURA DE LA EPIFISIS INFERIOR DEL FEMUR
catalogos.cie7653,S727,S727 FRACTURAS MULTIPLES DEL FEMUR
catalogos.cie7654,S728,S728 FRACTURA DE OTRAS PARTES DEL FEMUR
catalogos.cie7655,S729,"S729 FRACTURA DEL FEMUR, PARTE NO ESPECIFICADA"
catalogos.cie7656,S730,S730 LUXACION DE CADERA
catalogos.cie7657,S731,S731 ESGUINCES Y TORCEDURAS DE LA CADERA
catalogos.cie7658,S740,S740 TRAUMATISMO DEL NERVIO CIATICO A NIVEL DE LA CADERA Y DEL MUSLO
catalogos.cie7659,S741,S741 TRAUMATISMO DEL NERVIO FEMOROCUTANEO A NIVEL DE LA CADERA Y DEL MUSLO
catalogos.cie7660,S742,S742 TRAUMATISMO DEL NERVIO SENSORIAL CUTANEO A NIVEL DE LA CADERA Y DEL MUSLO
catalogos.cie7661,S747,S747 TRAUMATISMO DE NERVIOS MULTIPLES A NIVEL DE LA CADERA Y DEL MUSLO
catalogos.cie7662,S748,S748 TRAUMATISMO DE OTROS NERVIOS A NIVEL DE LA CADERA Y DEL MUSLO
catalogos.cie7663,S749,S749 TRAUMATISMO DE NERVIO NO ESPECIFICADO A NIVEL DE LA CADERA Y DEL MUSLO
catalogos.cie7664,S750,S750 TRAUMATISMO DE LA ARTERIA FEMORAL
catalogos.cie7665,S751,S751 TRAUMATISMO DE LA VENA FEMORAL A NIVEL DE LA CADERA Y DEL MUSLO
catalogos.cie7666,S752,S752 TRAUMATISMO DE LA GRAN VENA SAFENA A NIVEL DE LA CADERA Y DEL MUSLO
catalogos.cie7667,S757,S757 TRAUMATISMO DE MULTIPLES VASOS SANGUINEOS A NIVEL DE LA CADERA Y DEL MUSLO
catalogos.cie7668,S758,S758 TRAUMATISMO DE OTROS VASOS SANGUINEOS A NIVEL DE LA CADERA Y DEL MUSLO
catalogos.cie7669,S759,S759 TRAUMATISMO DE VASO SANGUINEO NO ESPECIFICADO A NIVEL DE LA CADERA Y DEL MUSLO
catalogos.cie7670,S760,S760 TRAUMATISMO DEL TENDON Y MUSCULO DE LA CADERA
catalogos.cie7671,S761,S761 TRAUMATISMO DEL TENDON Y MUSCULO CUADRICEPS
catalogos.cie7672,S762,S762 TRAUMATISMO DEL TENDON Y MUSCULO ADUCTOR MAYOR DEL MUSLO
catalogos.cie7673,S763,S763 TRAUMATISMO DEL TENDON Y MUSCULO DEL GRUPO MUSCULAR POSTERIOR A NIVEL DEL MUSLO
catalogos.cie7674,S764,S764 TRAUMATISMO DE OTROS TENDONES Y MUSCULOS Y LOS NO ESPECIFICADOS A NIVEL DEL MUSLO
catalogos.cie7675,S767,S767 TRAUMATISMO DE MULTIPLES TENDONES Y MUSCULOS Y LOS NO ESPECIFICADOS A NIVEL DE LA CADERA Y DEL MUSLO
catalogos.cie7676,S770,S770 TRAUMATISMO POR APLASTAMIENTO DE LA CADERA
catalogos.cie7677,S771,S771 TRAUMATISMO POR APLASTAMIENTO DEL MUSLO
catalogos.cie7678,S772,S772 TRAUMATISMO POR APLASTAMIENTO DE LA CADERA CON EL MUSLO
catalogos.cie7679,S780,S780 AMPUTACION TRAUMATICA DE LA ARTICULACION DE LA CADERA
catalogos.cie7680,S781,S781 AMPUTACION TRAUMATICA EN ALGUN NIVEL ENTRE LA CADERA Y LA RODILLA
catalogos.cie7681,S789,"S789 AMPUTACION TRAUMATICA DE CADERA Y MUSLO, NIVEL NO ESPECIFICADO"
catalogos.cie7682,S797,S797 TRAUMATISMOS MULTIPLES DE LA CADERA Y DEL MUSLO
catalogos.cie7683,S798,S798 OTROS TRAUMATISMOS ESPECIFICADOS DE LA CADERA Y DEL MUSLO
catalogos.cie7684,S799,S799 TRAUMATISMO NO ESPECIFICADO DE LA CADERA Y DEL MUSLO
catalogos.cie7685,S800,S800 CONTUSION DE LA RODILLA
catalogos.cie7686,S801,S801 CONTUSION DE OTRAS PARTES Y LAS NO ESPECIFICADAS DE LA PIERNA
catalogos.cie7687,S807,S807 TRAUMATISMOS SUPERFICIALES MULTIPLES DE LA PIERNA
catalogos.cie7688,S808,S808 OTROS TRAUMATISMOS SUPERFICIALES DE LA PIERNA
catalogos.cie7689,S809,"S809 TRAUMATISMO SUPERFICIAL DE LA PIERNA, NO ESPECIFICADO"
catalogos.cie7690,S810,S810 HERIDA DE LA RODILLA
catalogos.cie7691,S817,S817 HERIDAS MULTIPLES DE LA PIERNA
catalogos.cie7692,S818,S818 HERIDA DE OTRAS PARTES DE LA PIERNA
catalogos.cie7693,S819,"S819 HERIDA DE LA PIERNA, PARTE NO ESPECIFICADA"
catalogos.cie7694,S820,S820 FRACTURA DE LA ROTULA
catalogos.cie7695,S821,S821 FRACTURA DE LA EPIFISIS SUPERIOR DE LA TIBIA
catalogos.cie7696,S822,S822 FRACTURA DE LA DIAFISIS DE LA TIBIA
catalogos.cie7697,S823,S823 FRACTURA DE LA EPIFISIS INFERIOR DE LA TIBIA
catalogos.cie7698,S824,S824 FRACTURA DEL PERONE SOLAMENTE
catalogos.cie7699,S825,S825 FRACTURA DEL MALEOLO INTERNO
catalogos.cie7700,S826,S826 FRACTURA DEL MALEOLO EXTERNO
catalogos.cie7701,S827,S827 FRACTURAS MULTIPLES DE LA PIERNA
catalogos.cie7702,S828,S828 FRACTURA DE OTRAS PARTES DE LA PIERNA
catalogos.cie7703,S829,"S829 FRACTURA DE LA PIERNA, PARTE NO ESPECIFICADA"
catalogos.cie7704,S830,S830 LUXACION DE LA ROTULA
catalogos.cie7705,S831,S831 LUXACION DE LA RODILLA
catalogos.cie7706,S832,"S832 DESGARRO DE MENISCOS, PRESENTE"
catalogos.cie7707,S833,"S833 DESGARRO DEL CARTILAGO ARTICULAR DE LA RODILLA, PRESENTE"
catalogos.cie7708,S834,S834 ESGUINCES Y TORCEDURAS QUE COMPROMETEN LOS LIGAMENTOS LATERALES (EXTERNO) (INTERNO) DE LA RODILLA
catalogos.cie7709,S835,S835 ESGUINCES Y TORCEDURAS QUE COMPROMETEN EL LIGAMENTO CRUZADO (ANTERIOR) (POSTERIOR) DE LA RODILLA
catalogos.cie7710,S836,S836 ESGUINCES Y TORCEDURAS DE OTRAS PARTES Y LAS NO ESPECIFICADAS DE LA RODILLA
catalogos.cie7711,S837,S837 TRAUMATISMO DE ESTRUCTURAS MULTIPLES DE LA RODILLA
catalogos.cie7712,S840,S840 TRAUMATISMO DEL NERVIO TIBIAL A NIVEL DE LA PIERNA
catalogos.cie7713,S841,S841 TRAUMATISMO DEL NERVIO PERONEO A NIVEL DE LA PIERNA
catalogos.cie7714,S842,S842 TRAUMATISMO DEL NERVIO SENSORIAL CUTANEO A NIVEL DE LA PIERNA
catalogos.cie7715,S847,S847 TRAUMATISMO DE NERVIOS MULTIPLES A NIVEL DE LA PIERNA
catalogos.cie7716,S848,S848 TRAUMATISMO DE OTROS NERVIOS A NIVEL DE LA PIERNA
catalogos.cie7717,S849,S849 TRAUMATISMO DE NERVIO NO ESPECIFICADO A NIVEL DE LA PIERNA
catalogos.cie7718,S850,S850 TRAUMATISMO DE LA ARTERIA POPLITEA
catalogos.cie7719,S851,S851 TRAUMATISMO DE LA ARTERIA TIBIAL (ANTERIOR) (POSTERIOR)
catalogos.cie7720,S852,S852 TRAUMATISMO DE LA ARTERIA PERONEA
catalogos.cie7721,S853,S853 TRAUMATISMO DE LA GRAN VENA SAFENA A NIVEL DE LA PIERNA
catalogos.cie7722,S854,S854 TRAUMATISMO DE LA VENA SAFENA EXTERNA NIVEL DE LA PIERNA
catalogos.cie7723,S855,S855 TRAUMATISMO DE LA VENA POPLITEA
catalogos.cie7724,S857,S857 TRAUMATISMO DE VASOS SANGUINEOS MULTIPLES A NIVEL DE LA PIERNA
catalogos.cie7725,S858,S858 TRAUMATISMO DE OTROS VASOS SANGUINEOS A NIVEL DE LA PIERNA
catalogos.cie7726,S859,S859 TRAUMATISMO DE VASO SANGUINEO NO ESPECIFICADO A NIVEL DE LA PIERNA
catalogos.cie7727,S860,S860 TRAUMATISMO DEL TENDON DE AQUILES
catalogos.cie7728,S861,S861 TRAUMATISMO DE OTRO TENDON(ES) Y MUSCULO(S) DEL GRUPO MUSCULAR POSTERIOR A NIVEL DE LA PIERNA
catalogos.cie7729,S862,S862 TRAUMATISMO DEL TENDON(ES) Y MUSCULO(S) DEL GRUPO MUSCULAR ANTERIOR A NIVEL DE LA PIERNA
catalogos.cie7730,S863,S863 TRAUMATISMO DEL TENDON(ES) Y MUSCULO(S) DEL GRUPO MUSCULAR PERONEO A NIVEL DE LA PIERNA
catalogos.cie7731,S867,S867 TRAUMATISMO DE MULTIPLES TENDONES Y MUSCULOS A NIVEL DE LA PIERNA
catalogos.cie7732,S868,S868 TRAUMATISMO DE OTROS TENDONES Y MUSCULOS A NIVEL DE LA PIERNA
catalogos.cie7733,S869,S869 TRAUMATISMO DE TENDON Y MUSCULO NO ESPECIFICADOS A NIVEL DE LA PIERNA
catalogos.cie7734,S870,S870 TRAUMATISMO POR APLASTAMIENTO DE LA RODILLA
catalogos.cie7735,S878,S878 TRAUMATISMO POR APLASTAMIENTO DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA PIERNA
catalogos.cie7736,S880,S880 AMPUTACION TRAUMATICA A NIVEL DE LA RODILLA
catalogos.cie7737,S881,S881 AMPUTACION TRAUMATICA EN ALGUN NIVEL ENTRE LA RODILLA Y EL TOBILLO
catalogos.cie7738,S889,"S889 AMPUTACION TRAUMATICA DE LA PIERNA, NIVEL NO ESPECIFICADO"
catalogos.cie7739,S897,S897 TRAUMATISMOS MULTIPLES DE LA PIERNA
catalogos.cie7740,S898,"S898 OTROS TRAUMATISMOS DE LA PIERNA, ESPECIFICADOS"
catalogos.cie7741,S899,"S899 TRAUMATISMO DE LA PIERNA, NO ESPECIFICADO"
catalogos.cie7742,S900,S900 CONTUSION DEL TOBILLO
catalogos.cie7743,S901,"S901 CONTUSION DE DEDO(S) DEL PIE, SIN DAÑO DE LA(S) UÑA(S)"
catalogos.cie7744,S902,"S902 CONTUSION DE DEDO(S) DEL PIE, CON DAÑO DE LA(S) UÑA(S)"
catalogos.cie7745,S903,S903 CONTUSION DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DEL PIE
catalogos.cie7746,S907,S907 TRAUMATISMOS SUPERFICIALES MULTIPLES DEL PIE Y DEL TOBILLO
catalogos.cie7747,S908,S908 OTROS TRAUMATISMOS SUPERFICIALES DEL PIE Y DEL TOBILLO
catalogos.cie7748,S909,"S909 TRAUMATISMO SUPERFICIAL DEL PIE Y DEL TOBILLO, NO ESPECIFICADO"
catalogos.cie7749,S910,S910 HERIDA DEL TOBILLO
catalogos.cie7750,S911,S911 HERIDA DE DEDO(S) DEL PIE SIN DAÑO DE LA(S) UÑA(S)
catalogos.cie7751,S912,S912 HERIDA DE DEDO(S) DEL PIE CON DAÑO DE LA(S) UÑA(S)
catalogos.cie7752,S913,S913 HERIDAS DE OTRAS PARTES DEL PIE
catalogos.cie7753,S917,S917 HERIDAS MULTIPLES DEL TOBILLO Y DEL PIE
catalogos.cie7754,S920,S920 FRACTURA DEL CALCANEO
catalogos.cie7755,S921,S921 FRACTURA DEL ASTRAGALO
catalogos.cie7756,S922,S922 FRACTURA DE OTRO(S) HUESO(S) DEL TARSO
catalogos.cie7757,S923,S923 FRACTURA DE HUESO DEL METATARSO
catalogos.cie7758,S924,S924 FRACTURA DE LOS HUESOS DEL DEDO GORDO DEL PIE
catalogos.cie7759,S925,S925 FRACTURA DE LOS HUESOS DE OTRO(S) DEDO(S) DEL PIE
catalogos.cie7760,S927,S927 FRACTURAS MULTIPLES DEL PIE
catalogos.cie7761,S929,"S929 FRACTURA DEL PIE, NO ESPECIFICADA"
catalogos.cie7762,S930,S930 LUXACION DE LA ARTICULACION DEL TOBILLO
catalogos.cie7763,S931,S931 LUXACION DE DEDO(S) DEL PIE
catalogos.cie7764,S932,S932 RUPTURA DE LIGAMENTOS A NIVEL DEL TOBILLO Y DEL PIE
catalogos.cie7765,S933,S933 LUXACION DE OTROS SITIOS Y LOS NO ESPECIFICADOS DEL PIE
catalogos.cie7766,S934,S934 ESGUINCES Y TORCEDURAS DEL TOBILLO
catalogos.cie7767,S935,S935 ESGUINCES Y TORCEDURAS DE DEDO(S) DEL PIE
catalogos.cie7768,S936,S936 ESGUINCES Y TORCEDURAS DE OTROS SITIOS Y DE LOS NO ESPECIFICADOS DEL PIE
catalogos.cie7769,S940,S940 TRAUMATISMO DEL NERVIO PLANTAR EXTERNO
catalogos.cie7770,S941,S941 TRAUMATISMO DEL NERVIO PLANTAR INTERNO
catalogos.cie7771,S942,S942 TRAUMATISMO DEL NERVIO PERONEAL PROFUNDO A NIVEL DEL PIE Y DEL TOBILLO
catalogos.cie7772,S943,S943 TRAUMATISMO DEL NERVIO SENSORIAL CUTANEO A NIVEL DEL PIE Y DEL TOBILLO
catalogos.cie7773,S947,S947 TRAUMATISMO DE MULTIPLES NERVIOS A NIVEL DEL PIE Y DEL TOBILLO
catalogos.cie7774,S948,S948 TRAUMATISMO DE OTROS NERVIOS A NIVEL DEL PIE Y DEL TOBILLO
catalogos.cie7775,S949,S949 TRAUMATISMO DE NERVIO NO ESPECIFICADO A NIVEL DEL PIE Y DEL TOBILLO
catalogos.cie7776,S950,S950 TRAUMATISMO DE LA ARTERIA DORSAL DEL PIE
catalogos.cie7777,S951,S951 TRAUMATISMO DE LA ARTERIA PLANTAR DEL PIE
catalogos.cie7778,S952,S952 TRAUMATISMO DE LA VENA DORSAL DEL PIE
catalogos.cie7779,S957,S957 TRAUMATISMO DE MULTIPLES VASOS SANGUINEOS A NIVEL DEL PIE Y DEL TOBILLO
catalogos.cie7780,S958,S958 TRAUMATISMO DE OTROS VASOS SANGUINEOS A NIVEL DEL PIE Y DEL TOBILLO
catalogos.cie7781,S959,S959 TRAUMATISMO DE VASO SANGUINEO NO ESPECIFICADO A NIVEL DEL PIE Y DEL TOBILLO
